epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
638,3044.54,1.19418,1.04513,1.68949,0.7666,0.62971,0.69275,0.38271,1.65052,1.24709,2.18137,0.00631587,0.00631587,0.00631587
639,3049.15,1.23632,1.05576,1.70166,0.77245,0.63513,0.6962,0.38426,1.61385,1.23149,2.17509,0.00632558,0.00632558,0.00632558
640,3053.82,1.19736,1.06283,1.67177,0.7214,0.64411,0.69571,0.37762,1.61818,1.25301,2.18003,0.00633528,0.00633528,0.00633528
641,3058.42,1.1734,1.01825,1.65982,0.72623,0.63593,0.71421,0.38034,1.63302,1.24876,2.20715,0.00634498,0.00634498,0.00634498
642,3063.09,1.15022,1.03778,1.66234,0.68448,0.66195,0.69547,0.3691,1.70888,1.25828,2.28636,0.00635468,0.00635468,0.00635468
643,3067.7,1.12228,1.01649,1.62033,0.74576,0.61342,0.678,0.36072,1.72098,1.28719,2.30308,0.00636438,0.00636438,0.00636438
644,3072.39,1.14406,0.97449,1.64253,0.73611,0.63416,0.67892,0.36228,1.74814,1.34962,2.32079,0.00637408,0.00637408,0.00637408
645,3076.98,1.22052,1.05941,1.67718,0.72965,0.61238,0.67955,0.36076,1.74853,1.41424,2.26569,0.00638378,0.00638378,0.00638378
646,3081.61,1.1543,1.02442,1.66498,0.79572,0.61387,0.71439,0.3736,1.75256,1.35053,2.2684,0.00639348,0.00639348,0.00639348
647,3086.19,1.11116,0.96566,1.60971,0.78205,0.6647,0.7287,0.38255,1.7536,1.28434,2.29418,0.00640317,0.00640317,0.00640317
648,3090.84,1.14401,0.96013,1.6732,0.77519,0.6631,0.72919,0.37471,1.76283,1.21361,2.33227,0.00641287,0.00641287,0.00641287
649,3095.49,1.1508,0.95699,1.68226,0.77791,0.67847,0.73216,0.37482,1.77071,1.17343,2.36679,0.00642256,0.00642256,0.00642256
650,3100.16,1.2674,1.13749,1.72879,0.73937,0.63685,0.69186,0.3629,1.76847,1.21512,2.36582,0.00643225,0.00643225,0.00643225
651,3104.78,1.14886,0.99602,1.65459,0.67251,0.66148,0.66413,0.35139,1.75741,1.29094,2.33528,0.00644195,0.00644195,0.00644195
652,3109.43,1.11678,0.98446,1.61863,0.68883,0.64169,0.658,0.35885,1.73944,1.28609,2.32297,0.00645164,0.00645164,0.00645164
653,3114.03,1.13853,0.95665,1.64776,0.68499,0.64747,0.67677,0.35145,1.77563,1.2952,2.33868,0.00646133,0.00646133,0.00646133
654,3118.69,1.19765,0.93079,1.64482,0.71027,0.67093,0.69058,0.36122,1.73922,1.29975,2.30867,0.00647102,0.00647102,0.00647102
655,3123.29,1.17653,0.99578,1.64539,0.71857,0.67375,0.72579,0.38222,1.69768,1.25983,2.27483,0.00648071,0.00648071,0.00648071
656,3127.97,1.17681,0.98724,1.66277,0.72915,0.70859,0.75741,0.40478,1.65424,1.18081,2.20891,0.00649039,0.00649039,0.00649039
657,3132.55,1.16981,0.98658,1.65696,0.76179,0.71077,0.752,0.42419,1.62061,1.12984,2.15874,0.00650008,0.00650008,0.00650008
658,3137.18,1.15774,1.0318,1.66948,0.79731,0.73318,0.79038,0.43973,1.60845,1.08074,2.12935,0.00650977,0.00650977,0.00650977
659,3141.74,1.20368,1.01006,1.67932,0.83956,0.67483,0.78284,0.44684,1.57172,1.10176,2.10473,0.00651945,0.00651945,0.00651945
660,3146.4,1.15792,1.00766,1.64606,0.88329,0.66827,0.79185,0.43363,1.5745,1.10518,2.13082,0.00652914,0.00652914,0.00652914
661,3151,1.1285,1.01068,1.64828,0.80944,0.6772,0.7694,0.43052,1.58991,1.10799,2.1447,0.00653882,0.00653882,0.00653882
662,3155.65,1.20714,1.04014,1.66004,0.82464,0.67061,0.74225,0.41929,1.65291,1.10295,2.20266,0.0065485,0.0065485,0.0065485
663,3160.22,1.18946,1.04781,1.6602,0.81377,0.64309,0.72547,0.40429,1.66825,1.12659,2.22136,0.00655818,0.00655818,0.00655818
664,3164.87,1.15225,1.0123,1.64566,0.80465,0.6697,0.76422,0.41287,1.66778,1.16726,2.21871,0.00656786,0.00656786,0.00656786
665,3169.47,1.17589,1.02134,1.6442,0.84592,0.66069,0.77272,0.42198,1.6769,1.10927,2.24256,0.00657754,0.00657754,0.00657754
666,3174.14,1.21821,1.05951,1.68268,0.89017,0.62864,0.75682,0.42714,1.67501,1.10202,2.26384,0.00658722,0.00658722,0.00658722
667,3178.71,1.19921,1.0649,1.69314,0.84736,0.69872,0.77335,0.41733,1.70251,1.14226,2.26426,0.0065969,0.0065969,0.0065969
668,3183.35,1.18544,1.01496,1.6631,0.87315,0.71682,0.77519,0.41738,1.7181,1.14004,2.261,0.00660657,0.00660657,0.00660657
669,3187.92,1.16279,0.97857,1.69336,0.8748,0.71103,0.7761,0.41381,1.73455,1.13661,2.26467,0.00661625,0.00661625,0.00661625
670,3192.56,1.19953,1.02941,1.71071,0.80128,0.70423,0.75004,0.39491,1.75951,1.18963,2.27541,0.00662592,0.00662592,0.00662592
671,3197.14,1.18435,1.03029,1.69356,0.78031,0.66866,0.74597,0.37859,1.75591,1.25736,2.2537,0.00663559,0.00663559,0.00663559
672,3201.8,1.10003,0.95802,1.60829,0.83633,0.66246,0.72868,0.38603,1.73969,1.23708,2.2477,0.00664527,0.00664527,0.00664527
673,3206.38,1.16043,1.03598,1.66072,0.81778,0.69554,0.76169,0.3912,1.74827,1.18034,2.27993,0.00665494,0.00665494,0.00665494
674,3211,1.14783,1.01192,1.67802,0.80714,0.7172,0.77511,0.39038,1.75345,1.12739,2.26918,0.00666461,0.00666461,0.00666461
675,3215.59,1.16809,1.05951,1.66772,0.80234,0.72904,0.76549,0.38489,1.7592,1.16449,2.27859,0.00667428,0.00667428,0.00667428
676,3220.23,1.20495,1.00335,1.66421,0.79699,0.71595,0.76333,0.3872,1.74383,1.18541,2.286,0.00668395,0.00668395,0.00668395
677,3224.84,1.21153,1.05311,1.69342,0.83763,0.66355,0.7516,0.37349,1.76296,1.23119,2.28574,0.00669361,0.00669361,0.00669361
678,3229.51,1.11735,0.98498,1.62725,0.88953,0.6521,0.74151,0.37099,1.7968,1.26446,2.31492,0.00670328,0.00670328,0.00670328
679,3234.1,1.17912,1.05908,1.70192,0.83287,0.62518,0.71574,0.35086,1.81964,1.3083,2.34623,0.00671295,0.00671295,0.00671295
680,3238.78,1.16302,1.02486,1.68938,0.77468,0.6397,0.70702,0.35069,1.82637,1.33917,2.35189,0.00672261,0.00672261,0.00672261
681,3243.56,1.20074,1.05955,1.70458,0.74036,0.64426,0.69991,0.33384,1.87666,1.31725,2.40295,0.00673227,0.00673227,0.00673227
682,3248.22,1.1639,1.01227,1.64597,0.7087,0.62381,0.62643,0.32041,1.83935,1.32561,2.3773,0.00674194,0.00674194,0.00674194
683,3252.83,1.1419,1.04014,1.63393,0.66931,0.63969,0.61926,0.32621,1.80036,1.28972,2.3449,0.0067516,0.0067516,0.0067516
684,3257.49,1.15215,1.04071,1.65638,0.70419,0.64354,0.63603,0.33086,1.80885,1.27979,2.35319,0.00676126,0.00676126,0.00676126
685,3262.07,1.18428,1.09767,1.65142,0.68495,0.64692,0.66013,0.33801,1.78338,1.26846,2.31822,0.00677092,0.00677092,0.00677092
686,3266.71,1.16884,1.01086,1.6559,0.70395,0.68146,0.71688,0.36195,1.7516,1.23684,2.25906,0.00678058,0.00678058,0.00678058
687,3271.3,1.22831,1.02063,1.67575,0.75591,0.69447,0.75686,0.37665,1.75877,1.18694,2.26456,0.00679023,0.00679023,0.00679023
688,3275.96,1.15972,0.97715,1.61162,0.78535,0.75375,0.77249,0.38863,1.7339,1.16529,2.26014,0.00679989,0.00679989,0.00679989
689,3280.72,1.15708,1.0502,1.66846,0.77533,0.77314,0.78121,0.39301,1.7004,1.11913,2.23842,0.00680955,0.00680955,0.00680955
690,3285.39,1.18234,0.98109,1.63872,0.76043,0.75631,0.77249,0.40474,1.6926,1.12244,2.26262,0.0068192,0.0068192,0.0068192
691,3289.98,1.17766,1.06056,1.67242,0.75576,0.72358,0.761,0.4055,1.72048,1.1272,2.31185,0.00682885,0.00682885,0.00682885
692,3294.64,1.11746,0.98416,1.65593,0.80024,0.67291,0.75827,0.40792,1.72334,1.11352,2.30617,0.00683851,0.00683851,0.00683851
693,3299.19,1.22386,1.07854,1.70936,0.77025,0.74968,0.79811,0.40788,1.71882,1.11875,2.30149,0.00684816,0.00684816,0.00684816
694,3303.87,1.19533,1.06866,1.69151,0.83046,0.72902,0.80399,0.41353,1.7018,1.10406,2.28268,0.00685781,0.00685781,0.00685781
695,3308.49,1.22686,1.06835,1.68632,0.8425,0.6862,0.77717,0.40188,1.70898,1.08189,2.27615,0.00686746,0.00686746,0.00686746
696,3313.15,1.11075,0.97611,1.65096,0.82497,0.70947,0.77309,0.40454,1.72457,1.10689,2.27694,0.00687711,0.00687711,0.00687711
697,3317.74,1.14634,1.0273,1.67128,0.84469,0.71765,0.78979,0.41737,1.70981,1.05959,2.26032,0.00688675,0.00688675,0.00688675
698,3322.43,1.21947,1.07687,1.69469,0.86326,0.68974,0.78878,0.41223,1.72954,1.11314,2.24274,0.0068964,0.0068964,0.0068964
699,3327.02,1.16456,1.02097,1.70249,0.8913,0.70077,0.81746,0.41355,1.7291,1.12395,2.21977,0.00690605,0.00690605,0.00690605
700,3331.69,1.16164,1.02507,1.65968,0.86399,0.7128,0.80545,0.4174,1.74765,1.11557,2.26052,0.00691569,0.00691569,0.00691569
701,3336.41,1.1666,1.00706,1.65202,0.86033,0.74952,0.79602,0.41586,1.74399,1.13649,2.27768,0.00692533,0.00692533,0.00692533
702,3341.05,1.15552,0.99162,1.65517,0.8466,0.69788,0.78219,0.40328,1.78097,1.19971,2.32727,0.00693498,0.00693498,0.00693498
703,3345.67,1.14514,1.01279,1.66591,0.79162,0.66165,0.75987,0.3802,1.80512,1.23295,2.35442,0.00694462,0.00694462,0.00694462
704,3350.35,1.22334,1.05928,1.69913,0.74491,0.7006,0.71779,0.35586,1.85938,1.29011,2.40444,0.00695426,0.00695426,0.00695426
705,3354.93,1.15785,1.05862,1.69303,0.76763,0.6722,0.72298,0.35277,1.85034,1.35204,2.40823,0.0069639,0.0069639,0.0069639
706,3359.6,1.2439,1.12134,1.7113,0.80222,0.66371,0.71486,0.33835,1.89151,1.40329,2.46767,0.00697354,0.00697354,0.00697354
707,3364.19,1.13012,1.07226,1.64988,0.75268,0.64217,0.69451,0.32275,1.89596,1.44435,2.50026,0.00698317,0.00698317,0.00698317
708,3368.85,1.157,1.07123,1.68655,0.74469,0.61329,0.6748,0.31511,1.94177,1.4772,2.53578,0.00699281,0.00699281,0.00699281
709,3373.44,1.11699,1.04716,1.65,0.71222,0.62723,0.6533,0.31572,1.88679,1.45871,2.50419,0.00700245,0.00700245,0.00700245
710,3378.07,1.19389,1.1179,1.67896,0.70469,0.6623,0.67722,0.33191,1.86592,1.42687,2.49073,0.00701208,0.00701208,0.00701208
711,3382.63,1.17567,1.07101,1.70629,0.71886,0.6565,0.68593,0.34462,1.81062,1.39753,2.4425,0.00702171,0.00702171,0.00702171
712,3387.35,1.18095,1.05635,1.67571,0.74015,0.64065,0.70079,0.35376,1.79934,1.28733,2.41438,0.00703135,0.00703135,0.00703135
713,3391.97,1.20242,1.02974,1.65926,0.78627,0.69179,0.72944,0.37404,1.79059,1.24088,2.36371,0.00704098,0.00704098,0.00704098
714,3396.62,1.26243,1.1689,1.76415,0.79702,0.66806,0.71737,0.35484,1.84275,1.2752,2.40104,0.00705061,0.00705061,0.00705061
715,3401.23,1.29658,1.1273,1.75339,0.75645,0.60495,0.6728,0.31985,1.88645,1.32943,2.42404,0.00706024,0.00706024,0.00706024
716,3405.87,1.15981,1.05048,1.63719,0.68035,0.54146,0.62845,0.30315,1.90699,1.44276,2.42491,0.00706987,0.00706987,0.00706987
717,3410.68,1.16753,1.03101,1.69001,0.67333,0.54863,0.60704,0.29785,1.90337,1.49387,2.44113,0.00707949,0.00707949,0.00707949
718,3415.35,1.1843,1.04719,1.6828,0.68212,0.58704,0.61992,0.30239,1.92929,1.48488,2.50388,0.00708912,0.00708912,0.00708912
719,3419.91,1.16792,1.03488,1.68684,0.71646,0.58285,0.62925,0.31081,1.92291,1.39276,2.48468,0.00709874,0.00709874,0.00709874
720,3424.55,1.1498,1.0482,1.65364,0.69131,0.62124,0.64962,0.32574,1.85663,1.31802,2.43523,0.00710837,0.00710837,0.00710837
721,3429.12,1.19235,1.026,1.6972,0.72469,0.63821,0.6778,0.34173,1.80314,1.28975,2.3822,0.00711799,0.00711799,0.00711799
722,3433.77,1.18958,1.0262,1.69715,0.70735,0.66648,0.69312,0.357,1.78083,1.27163,2.36401,0.00712761,0.00712761,0.00712761
723,3438.4,1.19894,1.08829,1.73378,0.68364,0.67668,0.6887,0.37246,1.7647,1.25654,2.35379,0.00713723,0.00713723,0.00713723
724,3443.03,1.16712,1.07658,1.63891,0.70716,0.66922,0.70712,0.3735,1.74846,1.27352,2.33741,0.00714685,0.00714685,0.00714685
725,3447.66,1.21894,1.09629,1.69913,0.76892,0.70234,0.73783,0.38446,1.72484,1.24639,2.28031,0.00715647,0.00715647,0.00715647
726,3452.52,1.13957,1.06087,1.65659,0.78638,0.72132,0.74407,0.39476,1.71956,1.20446,2.25936,0.00716609,0.00716609,0.00716609
727,3457.11,1.19339,1.03405,1.70833,0.76917,0.72874,0.743,0.3963,1.70964,1.22584,2.22669,0.00717571,0.00717571,0.00717571
728,3461.77,1.16545,1.04072,1.66515,0.79577,0.748,0.76266,0.40534,1.69779,1.22523,2.22154,0.00718532,0.00718532,0.00718532
729,3466.44,1.1659,1.0377,1.68741,0.80735,0.76793,0.79216,0.4059,1.69885,1.16102,2.24517,0.00719494,0.00719494,0.00719494
730,3471.1,1.18166,1.09489,1.68491,0.73368,0.75287,0.75375,0.38451,1.73434,1.24771,2.29312,0.00720455,0.00720455,0.00720455
731,3475.7,1.13849,1.06512,1.66743,0.78233,0.67502,0.70577,0.37087,1.77038,1.32258,2.32791,0.00721416,0.00721416,0.00721416
732,3480.32,1.17547,1.01149,1.66567,0.84247,0.65832,0.74266,0.3664,1.79255,1.39375,2.31238,0.00722377,0.00722377,0.00722377
733,3485.13,1.14924,1.00327,1.6313,0.81807,0.66468,0.74206,0.37553,1.76578,1.34838,2.29803,0.00723339,0.00723339,0.00723339
734,3489.8,1.1367,1.02649,1.63347,0.82936,0.64398,0.72563,0.38531,1.72755,1.32687,2.26671,0.00724299,0.00724299,0.00724299
735,3494.42,1.13853,1.06262,1.64108,0.75863,0.66083,0.71613,0.38397,1.71998,1.31942,2.2744,0.0072526,0.0072526,0.0072526
736,3499.04,1.16461,1.03953,1.65983,0.75199,0.62671,0.69658,0.37925,1.75569,1.31175,2.32748,0.00726221,0.00726221,0.00726221
737,3503.62,1.17224,1.09019,1.68156,0.71966,0.66116,0.6891,0.37796,1.78108,1.3486,2.35325,0.00727182,0.00727182,0.00727182
738,3508.24,1.22776,1.06835,1.70661,0.71229,0.65493,0.69013,0.37786,1.77059,1.35356,2.35485,0.00728142,0.00728142,0.00728142
739,3512.83,1.12484,0.99416,1.64059,0.70404,0.64185,0.68431,0.38715,1.76061,1.32674,2.33856,0.00729103,0.00729103,0.00729103
740,3517.5,1.24034,1.04885,1.70572,0.75171,0.61671,0.6795,0.39505,1.75117,1.28326,2.34507,0.00730063,0.00730063,0.00730063
741,3522.11,1.16756,1.01219,1.65244,0.8496,0.63533,0.7025,0.36594,1.77529,1.33861,2.32441,0.00731023,0.00731023,0.00731023
742,3526.98,1.2654,1.13014,1.70437,0.72648,0.67087,0.70068,0.35502,1.78404,1.41597,2.32181,0.00731983,0.00731983,0.00731983
743,3531.55,1.18038,0.98294,1.61087,0.69742,0.60764,0.67328,0.34409,1.80894,1.52594,2.32429,0.00732943,0.00732943,0.00732943
744,3536.21,1.11953,1.01528,1.6399,0.7027,0.56835,0.63404,0.32089,1.83118,1.67295,2.34341,0.00733903,0.00733903,0.00733903
745,3540.81,1.13371,0.9864,1.6443,0.62964,0.52407,0.59519,0.3178,1.81542,1.64183,2.34171,0.00734863,0.00734863,0.00734863
746,3545.7,1.19356,1.01948,1.66357,0.64426,0.59299,0.63845,0.336,1.78604,1.48214,2.31141,0.00735822,0.00735822,0.00735822
747,3550.32,1.12782,0.9899,1.62544,0.64939,0.63824,0.66131,0.35982,1.77826,1.36154,2.30402,0.00736782,0.00736782,0.00736782
748,3555.21,1.15776,1.03387,1.6725,0.70132,0.64224,0.69278,0.37559,1.78197,1.29622,2.29713,0.00737741,0.00737741,0.00737741
749,3559.79,1.15827,1.02269,1.62671,0.85616,0.60295,0.70349,0.37532,1.77087,1.23471,2.29371,0.00738701,0.00738701,0.00738701
750,3564.45,1.12658,0.98193,1.64167,0.81832,0.65934,0.71943,0.38952,1.7691,1.25821,2.29833,0.0073966,0.0073966,0.0073966
751,3569.08,1.21974,1.09716,1.68492,0.79258,0.63079,0.68383,0.38199,1.74018,1.31895,2.27492,0.00740619,0.00740619,0.00740619
752,3573.75,1.16321,1.00728,1.65439,0.83321,0.61931,0.70315,0.38797,1.73296,1.32893,2.2477,0.00741578,0.00741578,0.00741578
753,3578.32,1.1856,1.03635,1.65095,0.82466,0.6176,0.72027,0.3876,1.76517,1.28573,2.25978,0.00742537,0.00742537,0.00742537
754,3582.99,1.21723,1.07939,1.6983,0.83871,0.58465,0.70841,0.39346,1.74128,1.25846,2.25615,0.00743496,0.00743496,0.00743496
755,3587.58,1.16102,1.09952,1.64863,0.75558,0.618,0.68112,0.38703,1.74523,1.25224,2.27125,0.00744454,0.00744454,0.00744454
756,3592.22,1.14568,1.03771,1.62965,0.77856,0.64362,0.72133,0.38892,1.76038,1.29815,2.27806,0.00745413,0.00745413,0.00745413
757,3597.03,1.15526,1.00502,1.65817,0.81091,0.60845,0.69824,0.37135,1.7323,1.37643,2.27334,0.00746371,0.00746371,0.00746371
758,3601.68,1.21117,1.07541,1.69195,0.76185,0.63657,0.71045,0.38251,1.71808,1.29363,2.28429,0.0074733,0.0074733,0.0074733
759,3606.28,1.18038,1.05198,1.68635,0.7612,0.69033,0.72762,0.387,1.75321,1.20767,2.31497,0.00748288,0.00748288,0.00748288
760,3610.94,1.21723,1.07063,1.70897,0.75742,0.67136,0.73208,0.39428,1.78805,1.10808,2.34279,0.00749246,0.00749246,0.00749246
761,3615.54,1.2274,1.05691,1.6752,0.80204,0.64169,0.72583,0.39505,1.76703,1.10328,2.29976,0.00750204,0.00750204,0.00750204
762,3620.19,1.14691,0.94635,1.63825,0.79853,0.66377,0.72051,0.40215,1.74714,1.13227,2.28485,0.00751162,0.00751162,0.00751162
763,3624.8,1.1897,1.08932,1.68474,0.78241,0.64169,0.70424,0.40543,1.75504,1.17061,2.27148,0.0075212,0.0075212,0.0075212
764,3629.43,1.17566,1.0574,1.67186,0.79426,0.65789,0.71934,0.40686,1.74615,1.18263,2.27071,0.00753078,0.00753078,0.00753078
765,3634.13,1.223,1.05996,1.69157,0.71298,0.69546,0.71367,0.40617,1.74306,1.22954,2.26452,0.00754035,0.00754035,0.00754035
766,3638.79,1.13393,0.99185,1.62575,0.70438,0.66172,0.7128,0.40582,1.73713,1.2768,2.2625,0.00754993,0.00754993,0.00754993
767,3643.38,1.17659,1.00396,1.67882,0.73627,0.63235,0.70035,0.39668,1.72843,1.29066,2.26245,0.0075595,0.0075595,0.0075595
768,3648.07,1.19405,1.01628,1.65303,0.73666,0.69673,0.72579,0.39488,1.74679,1.27361,2.28945,0.00756907,0.00756907,0.00756907
769,3652.65,1.18237,1.03989,1.67634,0.78946,0.67328,0.71792,0.39412,1.74693,1.27563,2.30311,0.00757865,0.00757865,0.00757865
770,3657.32,1.29157,1.15255,1.75813,0.75166,0.68063,0.71145,0.38614,1.74309,1.27188,2.30493,0.00758822,0.00758822,0.00758822
771,3661.91,1.25577,1.06669,1.69589,0.74964,0.66516,0.71402,0.38004,1.75113,1.27969,2.32324,0.00759778,0.00759778,0.00759778
772,3666.57,1.20011,1.06164,1.69035,0.76062,0.62929,0.71065,0.37658,1.75508,1.28017,2.3195,0.00760735,0.00760735,0.00760735
773,3671.17,1.14752,1.00922,1.65435,0.70363,0.67434,0.69895,0.37958,1.75811,1.28448,2.31567,0.00761692,0.00761692,0.00761692
774,3675.84,1.16225,1.01987,1.652,0.67296,0.66446,0.68133,0.3748,1.76729,1.33199,2.32034,0.00762649,0.00762649,0.00762649
775,3680.51,1.17881,1.05486,1.67706,0.71424,0.63447,0.67991,0.37241,1.73535,1.37573,2.28166,0.00763605,0.00763605,0.00763605
776,3685.19,1.16037,1.06582,1.65302,0.77447,0.57561,0.67411,0.36672,1.69198,1.38195,2.23701,0.00764561,0.00764561,0.00764561
777,3689.78,1.13552,1.06955,1.63541,0.81805,0.60014,0.71016,0.37758,1.7018,1.32275,2.25795,0.00765518,0.00765518,0.00765518
778,3694.44,1.15495,1.11047,1.69716,0.78242,0.63025,0.71922,0.39524,1.69408,1.26303,2.24796,0.00766474,0.00766474,0.00766474
779,3699.04,1.18955,1.06889,1.65668,0.75696,0.62836,0.72374,0.398,1.70068,1.25639,2.27571,0.0076743,0.0076743,0.0076743
780,3703.69,1.15477,1.06477,1.65013,0.78654,0.62155,0.70055,0.39081,1.71034,1.25023,2.30985,0.00768386,0.00768386,0.00768386
781,3708.31,1.22657,1.05842,1.67642,0.77467,0.62573,0.70646,0.38764,1.72662,1.24318,2.32884,0.00769342,0.00769342,0.00769342
782,3712.96,1.20027,1.1258,1.70411,0.81058,0.65398,0.73985,0.39095,1.70864,1.21906,2.30735,0.00770297,0.00770297,0.00770297
783,3717.55,1.14391,1.02393,1.62388,0.79862,0.66245,0.74034,0.3958,1.70867,1.20577,2.30419,0.00771253,0.00771253,0.00771253
784,3722.19,1.14029,1.02532,1.63109,0.77979,0.69474,0.74616,0.39483,1.72485,1.20385,2.31901,0.00772208,0.00772208,0.00772208
785,3726.8,1.1643,1.04734,1.65393,0.83682,0.6794,0.75464,0.39653,1.72681,1.15915,2.30315,0.00773164,0.00773164,0.00773164
786,3731.46,1.19076,1.03327,1.65623,0.80095,0.64929,0.74144,0.39341,1.70986,1.16643,2.3018,0.00774119,0.00774119,0.00774119
787,3736.05,1.12564,1.03329,1.626,0.68422,0.67059,0.68952,0.37796,1.70889,1.24749,2.3167,0.00775074,0.00775074,0.00775074
788,3740.75,1.13528,0.94678,1.62671,0.7232,0.64103,0.66419,0.36792,1.68942,1.28308,2.32263,0.00776029,0.00776029,0.00776029
789,3745.33,1.17964,1.07275,1.66735,0.73676,0.63887,0.66962,0.36631,1.67898,1.30729,2.31876,0.00776984,0.00776984,0.00776984
790,3750.11,1.1566,1.06824,1.66789,0.6753,0.6708,0.65894,0.36007,1.69822,1.36977,2.3401,0.00777939,0.00777939,0.00777939
791,3754.7,1.16284,1.08239,1.67775,0.68981,0.63615,0.6651,0.36581,1.74007,1.39409,2.37675,0.00778894,0.00778894,0.00778894
792,3759.38,1.23125,1.09303,1.70281,0.75815,0.62291,0.68039,0.37677,1.7328,1.37493,2.34895,0.00779848,0.00779848,0.00779848
793,3764.07,1.19895,1.06032,1.6938,0.74927,0.66212,0.68926,0.38283,1.75405,1.3263,2.35758,0.00780803,0.00780803,0.00780803
794,3768.74,1.19908,1.05658,1.70475,0.74204,0.67693,0.6995,0.37838,1.74446,1.28968,2.33065,0.00781757,0.00781757,0.00781757
795,3773.5,1.17177,1.09676,1.68911,0.75462,0.649,0.68089,0.37486,1.72021,1.29427,2.30485,0.00782711,0.00782711,0.00782711
796,3778.16,1.22322,1.09039,1.7464,0.75668,0.67275,0.68875,0.37445,1.73583,1.24375,2.32019,0.00783665,0.00783665,0.00783665
797,3782.94,1.25048,1.08931,1.72108,0.78344,0.68715,0.71369,0.38089,1.73504,1.20707,2.30955,0.00784619,0.00784619,0.00784619
798,3787.63,1.3286,1.19601,1.71234,0.80392,0.70322,0.73529,0.38995,1.74132,1.15859,2.29597,0.00785573,0.00785573,0.00785573
799,3792.44,1.17603,1.0797,1.65809,0.797,0.70059,0.73789,0.39536,1.72829,1.13493,2.29589,0.00786527,0.00786527,0.00786527
800,3797.09,1.16372,1.05274,1.68124,0.76529,0.67282,0.71912,0.40306,1.70544,1.17763,2.3091,0.0078748,0.0078748,0.0078748
801,3801.69,1.22602,1.06251,1.71552,0.80576,0.65777,0.7137,0.3932,1.69724,1.2302,2.31004,0.00788434,0.00788434,0.00788434
802,3806.38,1.20932,1.07847,1.67394,0.79053,0.69364,0.73361,0.40013,1.71101,1.21865,2.32021,0.00789387,0.00789387,0.00789387
803,3810.98,1.23647,1.10488,1.68509,0.81588,0.66062,0.7288,0.40493,1.71476,1.18083,2.31928,0.00790341,0.00790341,0.00790341
804,3815.62,1.14395,1.0492,1.6605,0.83172,0.68974,0.74121,0.40001,1.72921,1.15757,2.29948,0.00791294,0.00791294,0.00791294
805,3820.16,1.31743,1.12087,1.71553,0.84107,0.66474,0.76336,0.40285,1.72147,1.14133,2.28748,0.00792247,0.00792247,0.00792247
806,3824.82,1.23258,1.0984,1.70684,0.77857,0.69236,0.74768,0.40554,1.68007,1.18085,2.25034,0.007932,0.007932,0.007932
807,3829.44,1.22511,1.02411,1.66247,0.79029,0.66041,0.74249,0.3937,1.71434,1.23767,2.27714,0.00794153,0.00794153,0.00794153
808,3834.11,1.15156,1.02346,1.64635,0.79462,0.62944,0.71882,0.37633,1.72117,1.26523,2.26707,0.00795105,0.00795105,0.00795105
809,3838.72,1.20429,1.06873,1.71716,0.72787,0.67914,0.72557,0.37628,1.68603,1.26878,2.22419,0.00796058,0.00796058,0.00796058
810,3843.39,1.1765,1.06489,1.67294,0.74242,0.67694,0.73181,0.37691,1.66766,1.27702,2.21475,0.00797011,0.00797011,0.00797011
811,3847.96,1.1874,1.09146,1.67039,0.81591,0.65368,0.7239,0.36457,1.70513,1.29048,2.2515,0.00797963,0.00797963,0.00797963
812,3852.6,1.21397,1.13976,1.72426,0.77184,0.67225,0.71664,0.365,1.71102,1.31974,2.25632,0.00798915,0.00798915,0.00798915
813,3857.2,1.20894,1.09633,1.70405,0.7555,0.65014,0.70396,0.3625,1.70605,1.32235,2.24895,0.00799867,0.00799867,0.00799867
814,3861.82,1.20825,1.13382,1.70303,0.7309,0.67488,0.71981,0.36062,1.69026,1.28696,2.2194,0.00800819,0.00800819,0.00800819
815,3866.39,1.22068,1.07711,1.67029,0.75378,0.72484,0.74054,0.37886,1.68692,1.24612,2.19495,0.00801771,0.00801771,0.00801771
816,3871.07,1.15595,1.06359,1.62878,0.77447,0.72683,0.75302,0.39723,1.67598,1.17744,2.16996,0.00802723,0.00802723,0.00802723
817,3875.67,1.16929,1.03012,1.63745,0.77377,0.68097,0.73909,0.39709,1.6669,1.18786,2.14506,0.00803675,0.00803675,0.00803675
818,3880.3,1.19937,1.1559,1.71106,0.79046,0.6891,0.73475,0.40608,1.65143,1.18275,2.15392,0.00804626,0.00804626,0.00804626
819,3884.89,1.18668,1.09647,1.68981,0.76734,0.6862,0.71813,0.40722,1.65056,1.19998,2.16716,0.00805578,0.00805578,0.00805578
820,3889.54,1.12123,1.07317,1.64712,0.76169,0.64825,0.71385,0.38886,1.68645,1.29312,2.19632,0.00806529,0.00806529,0.00806529
821,3894.12,1.14082,0.96478,1.65464,0.66715,0.67848,0.70495,0.38565,1.67401,1.34792,2.18588,0.0080748,0.0080748,0.0080748
822,3898.78,1.14858,1.01931,1.6688,0.71219,0.66817,0.7097,0.40106,1.64321,1.32343,2.14785,0.00808431,0.00808431,0.00808431
